V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount_scaled,Time_scaled,velocity_risk,velocity_flag,velocity_evidence,geo_risk,geo_flag,geo_evidence,behaviour_risk,behaviour_flag,behaviour_evidence,identity_risk,identity_flag,identity_evidence,final_pred,final_prob,true_label
-5.19305538345321,2.994796809427364,-1.676653700588549,0.4461186425392749,-0.4533435650749815,0.6022380947431438,-0.3694540080262241,-1.440781358973939,1.7188875088890836,-2.6736670074224067,-0.6554328652913899,-0.3359623024155431,-1.8798523757616847,1.142743438055796,-1.1870298127596124,-3.300461608679389,-1.839085763514247,3.0515749561049885,0.2334454459885947,-1.4233184549621052,1.872606305492192,-2.869859890242781,2.3107483589093545,-0.5134494852022087,-1.063040167439154,-1.592135630793709,1.0286885188783264,0.937177074518897,0.2770173995508295,-1.593142435474807,1.0,1,High velocity anomaly,0.12849460108775093,0,Expected location,0.545618718380828,1,Moderate deviation,0.17784488381356076,0,Identity verified,1,0.4691583361612611,1
-2.4303046274828004,3.576714050239268,-2.629767087901675,0.0695231556680462,-1.1076430229505676,0.857446797421286,0.9679043581424824,-0.7411494235301792,0.0891451739641895,-1.2626726296698545,-0.7585295127376475,-0.364243466163143,0.1019121332686943,-1.4600175864632223,-0.5462445926826107,0.8055503922071781,-1.4792588076253252,0.9802631568110856,-3.5094125482331195,1.3884896427578304,1.0889843832307156,-1.659743203010822,0.1452469888032427,1.6570438916297814,-0.0515741613565181,0.1568680317523887,0.6536561362757616,-2.6314772828339925,-0.992855119764324,1.4025145991088588,0.9596428628470827,1,High velocity anomaly,0.16816659694551625,0,Expected location,0.6131186796189468,1,Strong behavioural deviation,0.2152325471136677,0,Identity verified,1,0.49492341540232226,1
-2.04372886352998,4.720137986619209,-0.251747849583678,4.844628434869408,-0.1791625899481623,1.290563548303349,1.924821639915269,-0.847993255387159,-0.904253325930133,-1.0744544589215663,1.7625623992185444,1.133443323243747,-0.9053338110069554,-3.809856340227005,2.180799576165553,1.960148250635499,-1.740578759158679,-0.161937756016307,0.1109318718414696,-1.2559328676887045,-0.5471090694078626,0.2937897744146753,-0.8864913524440127,0.5185367332113712,-2.576567823611393,2.6069588565223567,1.1439072753882806,-0.7778705845320129,1.8255320654004183,-1.444584492574181,0.779512744414763,1,High velocity anomaly,0.7176844321167958,1,Impossible travel detected,0.27244843789209666,0,Within normal range,0.5588218385574414,1,Minor identity anomaly,1,0.5622590390503549,1
-3.331415378364332,3.3857887853402406,-3.130318822648148,2.309505142935373,0.2822476121712274,1.3651566889109643,-3.3666941784342983,0.2671889141747242,1.6952074650045446,1.1319753973031383,2.8367111328707217,1.088676350089591,1.442581541252667,-2.3197030372943104,-0.9825571406048572,-1.1536476419366108,-1.117495249866049,1.16846298116366,-0.4584119526698711,0.1209685346805453,1.7172940092591489,-1.3476589548503315,1.5023004432272398,0.5529326430663246,-1.1951405927810217,-0.2639876647709698,-2.4327170293318154,0.0547507573431765,1.458426712601062,1.0440674396085503,1.0,1,High velocity anomaly,0.3702503935866572,1,Unusual location,0.2387782265316771,0,Within normal range,0.5204242100212185,1,Minor identity anomaly,1,0.5511349345892084,1
-5.153339289204312,4.284061409638265,-2.35342267363821,1.4785635786040714,0.5189539028472004,0.5538709270225448,-0.2894622508195177,-0.8427552786083069,3.1109629928893905,-0.8298937645076425,0.6602592852837783,-0.9187987841257248,-1.0358450774941652,-0.886419678178731,0.1217243417614599,-0.4729168656535836,-1.6184264178696846,-0.0974854138861422,-1.128021863200087,-1.8135099652448168,0.2228303140820692,0.918966388352731,4.266558188193015,0.335835780651378,-2.4120921901457058,0.2643240807797632,1.595676016480644,1.284418734220641,-0.9366583644436962,0.2671446177907298,1.0,1,High velocity anomaly,0.28535964020732457,0,Expected location,0.3881203050167275,0,Within normal range,0.20545647896568617,0,Identity verified,1,0.4597462108922298,1
-5.054359573568783,3.144121777315431,-5.210148651048786,2.608455183709035,-0.0464301646159713,1.7168224771442664,-1.3524733985199506,0.3302660622796104,1.5062505525545864,-0.2728896608079666,0.1979421314939625,-1.6713827244349366,-2.098959467664227,-2.6185180261798267,-0.599146046090228,1.637888908999945,-3.373087534122039,1.842546174746668,-0.2787888101126401,-1.5156502626525696,-0.0654228655265584,0.679316962800563,-0.5668818722220837,-1.607437590267485,-1.215424412095614,-0.0199215615925371,0.7900909623195751,0.4451396438082476,4.2159766824305205,-0.8601762368939934,1.0,1,High velocity anomaly,0.3792693354750009,1,Unusual location,0.5841727318028264,1,Moderate deviation,0.37398690684239383,1,Minor identity anomaly,1,0.5836969399509794,1
-1.6882364662403329,3.41153688440569,-5.851243636006453,1.6038223236823173,-1.1310608226742007,0.8522074306914402,2.581124924123624,0.5713315900572358,-1.981463568662433,0.5989826483317117,0.7607429274696325,2.4738653618184747,1.2907274079929754,-4.083438857891848,1.4405059873378991,-1.029943048612383,1.494278476153531,0.684699663172649,3.320700020084662,-1.8102628780124703,0.8502101063925629,0.3220151740081897,1.2687373881082338,-2.662036806069406,1.2451453296096515,-0.1873638470113736,-1.301549450635961,-1.280337853234126,0.6154323524058615,0.1392154366536712,1.0,1,High velocity anomaly,0.3906975923366454,1,Unusual location,0.6091617531186093,1,Strong behavioural deviation,0.6098372622649962,1,Identity integrity compromised,1,0.6798166106711065,1
-2.7028253180233013,1.3822077368523624,-2.0849780945723606,-1.4710167826949865,-1.2264213616234667,-1.2252215721694135,0.0563939089928198,3.722929674600837,-0.3427360497916716,-0.3477981994448224,-1.0253081886344924,1.6499220798865952,-1.991908534466843,-2.5140850369186944,2.4196309095798982,2.182091033822229,-1.6183408363147436,2.034672589131497,-1.2284375331105366,-0.2972707507402814,-2.881403582292678,1.835737512849998,1.473211860453315,-1.334304242644378,-1.2707812246734351,-1.8385480984625395,-0.2698220623218632,-1.9682291704361925,-0.3265304385174319,1.0809436565892028,0.6855567943831139,1,High velocity anomaly,0.3853483063312076,1,Unusual location,0.43156014244142155,1,Moderate deviation,0.43244294211998185,1,Minor identity anomaly,1,0.489613875792528,1
-2.881443522908123,2.77702111578272,-0.9838000011147994,1.809391851040461,2.722869907923241,-1.0419390374495436,0.4300317916437716,0.1251887459110513,0.9686217147401932,-0.6541309957098017,-0.0362465157037492,-0.9285497194534392,-2.597571376669692,-1.0177962414489468,2.279794865096657,-0.9731238644457306,-0.6681182016822655,0.805781004955713,-0.4106956014262835,2.158604179691197,-0.2245685064176503,-1.6119262472563889,-0.8662489276291903,0.0951756621276018,-0.2705415421315181,-1.462249456530084,-0.7555922110224285,1.7915471377008378,-0.3215654809559065,-1.4414157414749214,0.7380294044228491,1,High velocity anomaly,0.6474659655662431,1,Impossible travel detected,0.33693324897962157,0,Within normal range,0.16521603971717794,0,Identity verified,1,0.4116299239403398,1
-2.430118503034567,4.404238616911911,-0.1210028032155685,2.941122327715416,-2.0856730912632417,-0.3944802031409867,1.6681433214992374,1.09559110563609,-2.7674046382770263,0.4303888734712502,0.667236796929533,0.53613775937456,0.6399544500778529,-3.123658482350594,1.4952073779004629,0.0157503697963392,-5.1267860061799215,-1.2667731019700126,-1.1494563919037206,-0.1158316662325821,-1.093945480771696,1.8104859757236065,-0.0669807601145555,1.6127330635088946,-0.6433674364879631,1.6690983335262826,0.853168436668819,1.8712750788913937,3.764703115184336,0.1491726776270552,0.7728177692402274,1,High velocity anomaly,0.7181136312826654,1,Impossible travel detected,0.6382372638571864,1,Strong behavioural deviation,0.3605860865545572,1,Minor identity anomaly,1,0.5777477446426456,1
-0.948207806261935,2.385307164178119,-2.1320820013657964,2.9649926828891124,-0.8940251613066457,-0.4321718153486411,-0.8449058213548455,0.0647367347744166,-0.8944199700011914,-0.1469275123376236,4.50297373469666,0.1290016457736625,-1.9583173774208904,-1.4988261526069415,-1.698935139610197,2.0995858692448213,-1.7820487434818295,-1.5322510053485945,0.9401198520372736,-1.5840205033406485,-2.7357724105395533,-1.5067685730527889,-0.8889998091400078,0.0308508308245385,-1.7503105438514033,1.482537277198814,1.530738730641365,-0.2079910364391589,1.5139691236284756,-1.3608432828401409,0.6072885524228723,1,High velocity anomaly,0.5512882634565369,1,Unusual location,0.48653667535069545,1,Moderate deviation,0.5109001277564387,1,Minor identity anomaly,1,0.5339548877841236,1
-3.5076587446857954,3.115847320697682,-4.333137382065653,2.083883103462396,-1.6617855125008931,0.5141368792419565,-2.594313119797512,-1.3373549264864222,-0.652578858748208,-1.2539545008863353,0.0546674167513196,2.973065714285004,0.4729703399306534,-2.3387320305987336,2.31683647392278,1.1798563395811057,-2.484617558685273,-0.186288059269667,-1.3093023116726878,-0.1621652745834924,1.7229845980307408,2.595198581623718,0.2237401872769549,1.3355054603741732,0.2879756269126179,-0.1515266192680891,1.5689058616190086,1.151639258083928,2.3336214014727688,1.2915971867325895,1.0,1,High velocity anomaly,0.5350955165661843,1,Unusual location,0.34519776701759336,0,Within normal range,0.44720543013625474,1,Minor identity anomaly,1,0.570888417626267,1
-1.610316662132368,6.597223015253555,-2.4515967543599606,1.857298488987262,-1.509644345481724,-0.8332990375324854,-1.6404228332660202,-0.5394545427507219,1.7227181780696257,1.1980688672252875,-1.980764294374308,0.713583892135176,1.7903836113285714,-1.0954335226452026,-1.891290072173251,2.114287381553437,-1.1142996797722502,-2.189558245051116,-1.4573432166218845,-0.8619668991182804,-0.8358011082139828,2.1408557045337715,-0.6574585796399732,2.1281970061327136,0.1136249091341367,0.940782446496813,1.0647645616053012,-0.9334947700271864,-0.7289324577933799,-0.0641167658313576,1.0,1,High velocity anomaly,0.48099183349556945,1,Unusual location,0.4685973367136276,1,Moderate deviation,0.3158151424295572,0,Identity verified,1,0.545703991776437,1
-2.268435576212441,3.2274271483710657,-2.4996844553276616,0.8298377443452553,1.4283786332446566,-0.0018867673277629,0.4814642844756634,1.42832923155217,1.6574147994454056,-1.4969870928192983,1.059190225685,1.315011615300867,0.5006215547217054,-2.624038082145956,-2.3518912651150905,-3.520942886396809,-0.1492819655959258,-0.6484960354723841,-0.2673351049834143,1.77218638127933,-1.1355164228766017,-0.630622819467514,-3.458520753255635,-0.8263490008309053,-1.8877212010941684,0.2438569244205866,2.6422575062850395,-0.2497832439922203,0.4890889335937786,-0.7263961242005333,0.888394131101241,1,High velocity anomaly,0.3226023396557017,0,Expected location,0.2364416239442545,0,Within normal range,0.4165199935943186,1,Minor identity anomaly,1,0.47772922881620605,1
-2.4892459139263345,4.319506650220208,-1.353379251589731,2.286592175398366,0.6458708767537491,1.297452934207867,1.1259572550757098,-0.3176930484767493,-0.8709314548406211,0.3214579582739522,1.31032730434075,-0.3452306426932754,-0.2634072196143251,-2.1080377516803472,1.0894526931550257,-0.2585051114774701,-0.0006656128985713,1.0857294965433366,-1.2077635206887392,2.605614007375764,-0.4723315639243306,-1.7325387566128023,1.7433968995846227,-1.0247729094302325,-2.0442256911568304,2.717250482798597,0.5649047425424215,2.4822040392040896,-0.680775554926774,-0.3091786427537393,0.9069035350818081,1,High velocity anomaly,0.4189232931645878,1,Unusual location,0.4083143864588676,1,Moderate deviation,0.3136329748928644,0,Identity verified,1,0.4987822576155666,1
-4.047607765511047,1.3608699371718995,0.7582318407182802,0.6846937922449507,0.3070573038536529,-0.3852309310030014,-0.1491828102460653,0.497773789173271,1.5944661205354205,0.5955906285910351,-0.4569091012747748,-0.8927391499546329,1.2059213975891303,-2.5095498462269257,-0.5527950262525739,1.3754479086726152,-1.7850166602314423,-0.940001305381584,-0.3275009704422182,2.426478859311952,-1.3164414968432654,1.1942423292132809,0.9940880979891996,-2.2992489193283365,1.8344225269420704,-1.0495622595758405,1.6489135677638709,-0.5697830837576798,-0.6521830287977434,-0.871416508474826,0.6851899492668029,1,High velocity anomaly,0.14167872801408624,0,Expected location,0.45658314961393304,1,Moderate deviation,0.32159984145469445,0,Identity verified,1,0.4237530562674552,1
